trial_nr	onset	event_type	phase	response	nr_frames	block_type	trial_type	onset_abs	duration
0	0.018749499693512917	stim	0		178	break	break	2.470622099470347	2.995822200085968
1	3.0145716997794807	stim	0		0	unambiguous	face	5.466444299556315	1.0364168002270162
1	4.050988500006497	face	0	space	715	unambiguous	face	6.502861099783331	10.94922069972381
0	15.000209199730307	stim	0		177	break	break	17.45208179950714	3.010142400395125
2	18.010351600125432	stim	0		705	rivalry	house_face	20.462224199902266	11.99257279979065
0	30.002924399916083	stim	0		157	break	break	32.45479699969292	2.9988535000011325
3	33.001777899917215	stim	0		717	unambiguous	face	35.45365049969405	11.998010599985719
0	44.999788499902934	stim	0		179	break	break	47.45166109967977	2.999986100010574
4	47.99977459991351	stim	0		524	rivalry	house_face	50.45164719969034	8.830800199881196
