trial_nr	onset	event_type	phase	response	nr_frames	block_type	trial_type	onset_abs	duration
0	0.0086689000017941	stim	0		180	break	break	8.235371599905193	3.001070300117135
1	3.009739200118929	stim	0		508	rivalry	house_face	11.236441900022328	8.479368099942803
